timestamp,city,latitude,longitude,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m
2021-01-01 00:00:00,Lahore,31.5497,74.3436,6.0,92,0.0,989.9,8.6,237
2021-01-01 01:00:00,Lahore,31.5497,74.3436,5.8,92,0.0,989.8,9.3,257
2021-01-01 02:00:00,Lahore,31.5497,74.3436,5.5,93,0.0,989.8,9.0,268
2021-01-01 03:00:00,Lahore,31.5497,74.3436,5.2,94,0.0,989.3,9.2,291
2021-01-01 04:00:00,Lahore,31.5497,74.3436,7.0,86,0.0,989.4,5.6,297
2021-01-01 05:00:00,Lahore,31.5497,74.3436,6.0,91,0.0,990.1,4.4,261
2021-01-01 06:00:00,Lahore,31.5497,74.3436,5.6,93,0.0,990.4,3.3,283
2021-01-01 07:00:00,Lahore,31.5497,74.3436,5.6,93,0.0,991.0,2.3,72
2021-01-01 08:00:00,Lahore,31.5497,74.3436,5.6,93,0.0,991.8,4.7,90
2021-01-01 09:00:00,Lahore,31.5497,74.3436,8.4,84,0.0,992.9,5.0,120
2021-01-01 10:00:00,Lahore,31.5497,74.3436,11.3,73,0.0,993.4,4.9,126
2021-01-01 11:00:00,Lahore,31.5497,74.3436,13.5,64,0.0,993.1,4.3,138
2021-01-01 12:00:00,Lahore,31.5497,74.3436,15.1,58,0.0,992.6,4.2,149
2021-01-01 13:00:00,Lahore,31.5497,74.3436,15.9,54,0.0,991.6,4.0,153
2021-01-01 14:00:00,Lahore,31.5497,74.3436,16.3,52,0.0,991.0,3.9,146
2021-01-01 15:00:00,Lahore,31.5497,74.3436,16.3,52,0.0,990.6,4.1,142
2021-01-01 16:00:00,Lahore,31.5497,74.3436,15.7,59,0.0,990.3,2.5,135
2021-01-01 17:00:00,Lahore,31.5497,74.3436,15.2,58,0.0,990.3,1.5,45
2021-01-01 18:00:00,Lahore,31.5497,74.3436,10.7,77,0.0,990.0,6.4,63
2021-01-01 19:00:00,Lahore,31.5497,74.3436,8.1,89,0.0,990.1,8.6,90
2021-01-01 20:00:00,Lahore,31.5497,74.3436,7.3,92,0.0,990.3,8.2,113
2021-01-01 21:00:00,Lahore,31.5497,74.3436,6.7,93,0.0,990.6,7.4,119
2021-01-01 22:00:00,Lahore,31.5497,74.3436,5.7,95,0.0,990.9,9.3,126
2021-01-01 23:00:00,Lahore,31.5497,74.3436,5.1,96,0.0,991.0,9.5,119
2021-01-02 00:00:00,Lahore,31.5497,74.3436,4.9,97,0.0,990.8,7.3,99
2021-01-02 01:00:00,Lahore,31.5497,74.3436,4.0,98,0.0,990.7,7.7,79
2021-01-02 02:00:00,Lahore,31.5497,74.3436,3.8,99,0.0,990.8,6.8,72
2021-01-02 03:00:00,Lahore,31.5497,74.3436,3.9,98,0.0,990.8,6.3,59
2021-01-02 04:00:00,Lahore,31.5497,74.3436,4.4,98,0.0,990.8,6.1,62
2021-01-02 05:00:00,Lahore,31.5497,74.3436,4.9,100,0.0,990.9,6.9,62
2021-01-02 06:00:00,Lahore,31.5497,74.3436,5.2,100,0.0,991.1,7.1,60
2021-01-02 07:00:00,Lahore,31.5497,74.3436,5.5,100,0.0,991.5,5.6,63
2021-01-02 08:00:00,Lahore,31.5497,74.3436,6.5,97,0.0,992.4,5.4,70
2021-01-02 09:00:00,Lahore,31.5497,74.3436,8.0,95,0.0,993.1,4.6,39
2021-01-02 10:00:00,Lahore,31.5497,74.3436,10.2,88,0.0,993.3,6.4,16
2021-01-02 11:00:00,Lahore,31.5497,74.3436,12.3,79,0.0,992.9,6.4,16
2021-01-02 12:00:00,Lahore,31.5497,74.3436,14.3,69,0.0,992.2,7.8,34
2021-01-02 13:00:00,Lahore,31.5497,74.3436,15.2,64,0.0,991.1,8.4,40
2021-01-02 14:00:00,Lahore,31.5497,74.3436,16.0,61,0.0,990.3,7.2,37
2021-01-02 15:00:00,Lahore,31.5497,74.3436,16.2,59,0.0,989.9,7.5,35
2021-01-02 16:00:00,Lahore,31.5497,74.3436,15.7,63,0.0,989.4,6.0,33
2021-01-02 17:00:00,Lahore,31.5497,74.3436,13.0,76,0.0,989.6,6.7,36
2021-01-02 18:00:00,Lahore,31.5497,74.3436,12.5,82,0.3,989.7,7.7,37
2021-01-02 19:00:00,Lahore,31.5497,74.3436,12.2,87,1.4,989.5,9.1,34
2021-01-02 20:00:00,Lahore,31.5497,74.3436,11.8,88,0.2,989.6,9.2,42
2021-01-02 21:00:00,Lahore,31.5497,74.3436,12.1,86,0.5,989.6,10.3,36
2021-01-02 22:00:00,Lahore,31.5497,74.3436,11.9,88,0.0,989.8,10.9,27
2021-01-02 23:00:00,Lahore,31.5497,74.3436,11.7,89,0.2,989.6,11.7,34
2021-01-03 00:00:00,Lahore,31.5497,74.3436,11.6,90,0.5,989.3,11.1,36
2021-01-03 01:00:00,Lahore,31.5497,74.3436,11.7,89,0.5,988.9,11.0,41
2021-01-03 02:00:00,Lahore,31.5497,74.3436,11.9,88,0.2,988.8,13.2,47
2021-01-03 03:00:00,Lahore,31.5497,74.3436,12.0,88,0.0,988.5,12.8,52
2021-01-03 04:00:00,Lahore,31.5497,74.3436,12.0,88,0.0,988.2,12.5,46
2021-01-03 05:00:00,Lahore,31.5497,74.3436,11.0,92,0.0,987.8,6.6,41
2021-01-03 06:00:00,Lahore,31.5497,74.3436,10.7,92,0.0,988.0,7.1,49
2021-01-03 07:00:00,Lahore,31.5497,74.3436,10.3,93,0.0,988.5,9.4,67
2021-01-03 08:00:00,Lahore,31.5497,74.3436,11.1,91,0.0,988.9,11.9,85
2021-01-03 09:00:00,Lahore,31.5497,74.3436,13.1,85,0.0,989.6,12.8,100
2021-01-03 10:00:00,Lahore,31.5497,74.3436,14.8,78,0.2,989.7,12.6,93
2021-01-03 11:00:00,Lahore,31.5497,74.3436,16.4,73,0.0,989.3,10.8,111
2021-01-03 12:00:00,Lahore,31.5497,74.3436,17.5,71,0.1,988.4,10.5,112
2021-01-03 13:00:00,Lahore,31.5497,74.3436,18.1,69,0.0,987.6,13.7,120
2021-01-03 14:00:00,Lahore,31.5497,74.3436,17.4,75,0.1,987.2,13.8,110
2021-01-03 15:00:00,Lahore,31.5497,74.3436,16.4,84,0.0,987.2,15.2,86
2021-01-03 16:00:00,Lahore,31.5497,74.3436,16.2,85,0.0,987.0,15.3,82
2021-01-03 17:00:00,Lahore,31.5497,74.3436,15.7,89,0.0,987.3,14.3,78
2021-01-03 18:00:00,Lahore,31.5497,74.3436,15.0,91,0.3,987.7,13.4,82
2021-01-03 19:00:00,Lahore,31.5497,74.3436,14.4,95,0.0,988.3,12.3,85
2021-01-03 20:00:00,Lahore,31.5497,74.3436,14.2,94,0.2,988.4,12.5,78
2021-01-03 21:00:00,Lahore,31.5497,74.3436,14.1,94,0.2,988.6,11.9,85
2021-01-03 22:00:00,Lahore,31.5497,74.3436,14.1,94,0.1,988.8,12.1,80
2021-01-03 23:00:00,Lahore,31.5497,74.3436,13.9,94,0.0,989.2,11.3,83
2021-01-04 00:00:00,Lahore,31.5497,74.3436,13.9,92,0.1,989.1,12.0,81
2021-01-04 01:00:00,Lahore,31.5497,74.3436,13.5,93,0.0,989.0,11.2,84
2021-01-04 02:00:00,Lahore,31.5497,74.3436,13.4,93,0.1,988.9,9.8,82
2021-01-04 03:00:00,Lahore,31.5497,74.3436,13.7,94,0.0,989.0,10.5,82
2021-01-04 04:00:00,Lahore,31.5497,74.3436,13.7,94,0.0,989.1,11.0,79
2021-01-04 05:00:00,Lahore,31.5497,74.3436,13.3,96,0.0,989.1,8.4,80
2021-01-04 06:00:00,Lahore,31.5497,74.3436,12.9,97,0.0,989.5,10.1,73
2021-01-04 07:00:00,Lahore,31.5497,74.3436,12.5,97,0.0,990.0,11.6,85
2021-01-04 08:00:00,Lahore,31.5497,74.3436,12.8,96,0.0,990.8,12.6,95
2021-01-04 09:00:00,Lahore,31.5497,74.3436,14.3,92,0.0,992.0,13.1,99
2021-01-04 10:00:00,Lahore,31.5497,74.3436,16.3,86,0.0,992.4,14.6,106
2021-01-04 11:00:00,Lahore,31.5497,74.3436,17.8,80,0.0,992.1,13.6,101
2021-01-04 12:00:00,Lahore,31.5497,74.3436,19.3,71,0.1,991.3,15.3,105
2021-01-04 13:00:00,Lahore,31.5497,74.3436,19.5,69,0.1,990.5,14.6,110
2021-01-04 14:00:00,Lahore,31.5497,74.3436,19.7,68,0.0,989.6,11.2,90
2021-01-04 15:00:00,Lahore,31.5497,74.3436,18.7,74,0.3,989.5,15.5,102
2021-01-04 16:00:00,Lahore,31.5497,74.3436,16.4,91,1.0,989.7,12.2,104
2021-01-04 17:00:00,Lahore,31.5497,74.3436,17.7,82,1.3,989.1,10.2,58
2021-01-04 18:00:00,Lahore,31.5497,74.3436,16.2,90,1.5,989.6,8.7,107
2021-01-04 19:00:00,Lahore,31.5497,74.3436,15.7,92,0.9,989.7,10.1,90
2021-01-04 20:00:00,Lahore,31.5497,74.3436,15.0,94,0.5,989.6,10.1,86
2021-01-04 21:00:00,Lahore,31.5497,74.3436,14.7,94,2.3,990.1,8.1,77
2021-01-04 22:00:00,Lahore,31.5497,74.3436,14.5,93,1.6,990.3,7.6,90
2021-01-04 23:00:00,Lahore,31.5497,74.3436,14.2,94,1.4,990.2,12.1,63
2021-01-05 00:00:00,Lahore,31.5497,74.3436,14.3,94,0.7,989.9,13.8,70
2021-01-05 01:00:00,Lahore,31.5497,74.3436,14.0,93,1.0,989.1,13.4,66
2021-01-05 02:00:00,Lahore,31.5497,74.3436,14.2,92,0.6,988.9,14.7,73
2021-01-05 03:00:00,Lahore,31.5497,74.3436,13.9,93,0.2,988.6,13.4,82
2021-01-05 04:00:00,Lahore,31.5497,74.3436,14.1,92,0.2,988.1,12.3,85
2021-01-05 05:00:00,Lahore,31.5497,74.3436,14.3,93,1.2,988.7,12.3,85
2021-01-05 06:00:00,Lahore,31.5497,74.3436,14.1,94,0.1,988.8,13.0,88
2021-01-05 07:00:00,Lahore,31.5497,74.3436,14.1,94,0.0,989.2,12.3,95
2021-01-05 08:00:00,Lahore,31.5497,74.3436,14.4,94,0.1,990.2,13.6,112
2021-01-05 09:00:00,Lahore,31.5497,74.3436,15.1,92,0.7,991.0,12.4,126
2021-01-05 10:00:00,Lahore,31.5497,74.3436,15.4,93,1.9,991.2,10.0,128
2021-01-05 11:00:00,Lahore,31.5497,74.3436,16.4,91,3.4,991.0,12.3,142
2021-01-05 12:00:00,Lahore,31.5497,74.3436,16.1,92,2.3,990.2,10.5,128
2021-01-05 13:00:00,Lahore,31.5497,74.3436,15.7,93,1.8,989.1,7.2,93
2021-01-05 14:00:00,Lahore,31.5497,74.3436,16.3,90,0.7,988.1,8.3,90
2021-01-05 15:00:00,Lahore,31.5497,74.3436,16.4,91,0.3,987.7,9.3,103
2021-01-05 16:00:00,Lahore,31.5497,74.3436,16.4,91,1.4,987.6,13.0,118
2021-01-05 17:00:00,Lahore,31.5497,74.3436,15.7,93,3.6,988.0,13.3,147
2021-01-05 18:00:00,Lahore,31.5497,74.3436,15.6,93,0.8,988.7,9.4,157
2021-01-05 19:00:00,Lahore,31.5497,74.3436,15.3,94,0.6,988.9,7.0,168
2021-01-05 20:00:00,Lahore,31.5497,74.3436,15.0,95,0.3,988.9,3.4,122
2021-01-05 21:00:00,Lahore,31.5497,74.3436,14.8,95,0.3,989.0,6.8,72
2021-01-05 22:00:00,Lahore,31.5497,74.3436,14.4,95,0.3,989.1,12.1,60
2021-01-05 23:00:00,Lahore,31.5497,74.3436,14.2,92,0.6,988.4,20.5,88
2021-01-06 00:00:00,Lahore,31.5497,74.3436,14.4,91,0.1,988.4,20.4,139
2021-01-06 01:00:00,Lahore,31.5497,74.3436,14.3,93,0.0,988.3,14.3,152
2021-01-06 02:00:00,Lahore,31.5497,74.3436,14.1,96,0.0,988.2,11.5,148
2021-01-06 03:00:00,Lahore,31.5497,74.3436,14.1,96,0.0,988.3,8.7,150
2021-01-06 04:00:00,Lahore,31.5497,74.3436,13.6,98,0.0,988.3,5.2,155
2021-01-06 05:00:00,Lahore,31.5497,74.3436,12.2,100,0.0,988.9,3.8,107
2021-01-06 06:00:00,Lahore,31.5497,74.3436,12.0,99,0.0,989.1,4.3,95
2021-01-06 07:00:00,Lahore,31.5497,74.3436,11.6,100,0.0,989.8,5.2,102
2021-01-06 08:00:00,Lahore,31.5497,74.3436,12.6,98,0.0,990.6,5.2,115
2021-01-06 09:00:00,Lahore,31.5497,74.3436,13.7,96,0.0,991.7,1.9,158
2021-01-06 10:00:00,Lahore,31.5497,74.3436,14.8,93,0.0,992.3,2.8,220
2021-01-06 11:00:00,Lahore,31.5497,74.3436,15.8,88,0.1,991.9,4.2,239
2021-01-06 12:00:00,Lahore,31.5497,74.3436,16.9,79,0.0,991.1,4.4,261
2021-01-06 13:00:00,Lahore,31.5497,74.3436,17.7,73,0.1,990.2,4.6,288
2021-01-06 14:00:00,Lahore,31.5497,74.3436,18.2,71,0.0,989.7,4.5,299
2021-01-06 15:00:00,Lahore,31.5497,74.3436,18.3,69,0.0,989.4,5.0,300
2021-01-06 16:00:00,Lahore,31.5497,74.3436,17.9,70,0.0,989.2,6.9,313
2021-01-06 17:00:00,Lahore,31.5497,74.3436,15.6,85,0.0,989.5,5.6,310
2021-01-06 18:00:00,Lahore,31.5497,74.3436,13.1,93,0.0,989.7,7.9,321
2021-01-06 19:00:00,Lahore,31.5497,74.3436,12.3,95,0.0,990.0,7.4,299
2021-01-06 20:00:00,Lahore,31.5497,74.3436,12.0,95,0.0,990.4,7.0,291
2021-01-06 21:00:00,Lahore,31.5497,74.3436,11.5,95,0.0,990.4,6.7,306
2021-01-06 22:00:00,Lahore,31.5497,74.3436,11.1,96,0.0,990.6,6.4,322
2021-01-06 23:00:00,Lahore,31.5497,74.3436,10.9,97,0.0,990.4,6.1,332
2021-01-07 00:00:00,Lahore,31.5497,74.3436,10.9,98,0.0,990.4,5.7,325
2021-01-07 01:00:00,Lahore,31.5497,74.3436,10.3,98,0.0,989.9,6.5,326
2021-01-07 02:00:00,Lahore,31.5497,74.3436,9.9,98,0.0,989.6,6.1,332
2021-01-07 03:00:00,Lahore,31.5497,74.3436,9.8,99,0.0,989.3,6.4,333
2021-01-07 04:00:00,Lahore,31.5497,74.3436,9.3,99,0.0,989.0,5.5,328
2021-01-07 05:00:00,Lahore,31.5497,74.3436,9.5,100,0.0,989.1,4.0,297
2021-01-07 06:00:00,Lahore,31.5497,74.3436,9.9,100,0.0,989.3,4.7,274
2021-01-07 07:00:00,Lahore,31.5497,74.3436,9.7,100,0.0,989.8,5.7,252
2021-01-07 08:00:00,Lahore,31.5497,74.3436,10.6,96,0.0,990.5,7.6,265
2021-01-07 09:00:00,Lahore,31.5497,74.3436,11.1,98,0.0,991.0,6.0,287
2021-01-07 10:00:00,Lahore,31.5497,74.3436,12.7,90,0.0,991.2,5.2,282
2021-01-07 11:00:00,Lahore,31.5497,74.3436,14.6,85,0.0,990.9,4.5,284
2021-01-07 12:00:00,Lahore,31.5497,74.3436,16.3,78,0.0,989.9,4.9,287
2021-01-07 13:00:00,Lahore,31.5497,74.3436,17.5,70,0.0,988.8,5.3,298
2021-01-07 14:00:00,Lahore,31.5497,74.3436,17.7,66,0.0,988.2,4.1,315
2021-01-07 15:00:00,Lahore,31.5497,74.3436,17.4,69,0.0,987.9,4.8,347
2021-01-07 16:00:00,Lahore,31.5497,74.3436,16.8,74,0.0,987.6,6.9,354
2021-01-07 17:00:00,Lahore,31.5497,74.3436,15.2,85,0.0,987.6,3.3,49
2021-01-07 18:00:00,Lahore,31.5497,74.3436,13.1,92,0.0,987.5,5.1,98
2021-01-07 19:00:00,Lahore,31.5497,74.3436,11.4,97,0.0,987.5,7.9,114
2021-01-07 20:00:00,Lahore,31.5497,74.3436,10.7,98,0.0,987.7,8.7,138
2021-01-07 21:00:00,Lahore,31.5497,74.3436,10.2,98,0.0,987.8,8.8,161
2021-01-07 22:00:00,Lahore,31.5497,74.3436,9.9,97,0.0,987.8,8.9,166
2021-01-07 23:00:00,Lahore,31.5497,74.3436,9.6,97,0.0,987.5,8.7,150
2021-01-08 00:00:00,Lahore,31.5497,74.3436,9.7,97,0.0,987.4,7.1,135
2021-01-08 01:00:00,Lahore,31.5497,74.3436,9.3,99,0.0,987.2,6.0,115
2021-01-08 02:00:00,Lahore,31.5497,74.3436,9.6,100,0.0,987.1,3.8,107
2021-01-08 03:00:00,Lahore,31.5497,74.3436,9.7,100,0.0,986.8,3.5,114
2021-01-08 04:00:00,Lahore,31.5497,74.3436,9.3,100,0.0,986.5,3.5,114
2021-01-08 05:00:00,Lahore,31.5497,74.3436,9.9,99,0.0,986.6,4.3,156
2021-01-08 06:00:00,Lahore,31.5497,74.3436,10.4,99,0.0,986.9,5.5,169
2021-01-08 07:00:00,Lahore,31.5497,74.3436,10.0,100,0.0,987.8,5.8,184
2021-01-08 08:00:00,Lahore,31.5497,74.3436,10.6,98,0.0,988.5,5.9,169
2021-01-08 09:00:00,Lahore,31.5497,74.3436,12.4,92,0.0,989.6,3.4,148
2021-01-08 10:00:00,Lahore,31.5497,74.3436,13.8,87,0.0,990.3,2.6,146
2021-01-08 11:00:00,Lahore,31.5497,74.3436,15.1,82,0.0,990.3,2.9,173
2021-01-08 12:00:00,Lahore,31.5497,74.3436,16.2,76,0.0,989.7,2.9,210
2021-01-08 13:00:00,Lahore,31.5497,74.3436,17.2,68,0.0,988.9,4.7,247
2021-01-08 14:00:00,Lahore,31.5497,74.3436,17.6,61,0.0,988.4,5.9,259
2021-01-08 15:00:00,Lahore,31.5497,74.3436,17.6,57,0.0,988.3,5.1,266
2021-01-08 16:00:00,Lahore,31.5497,74.3436,17.4,59,0.0,988.2,3.4,302
2021-01-08 17:00:00,Lahore,31.5497,74.3436,14.4,82,0.0,988.4,8.3,326
2021-01-08 18:00:00,Lahore,31.5497,74.3436,13.2,87,0.0,988.5,8.4,329
2021-01-08 19:00:00,Lahore,31.5497,74.3436,12.3,89,0.0,989.1,8.0,333
2021-01-08 20:00:00,Lahore,31.5497,74.3436,11.2,90,0.0,989.5,7.2,342
2021-01-08 21:00:00,Lahore,31.5497,74.3436,10.5,90,0.0,989.9,7.0,339
2021-01-08 22:00:00,Lahore,31.5497,74.3436,9.9,93,0.0,990.0,8.8,325
2021-01-08 23:00:00,Lahore,31.5497,74.3436,10.1,92,0.0,989.9,6.0,295
2021-01-09 00:00:00,Lahore,31.5497,74.3436,9.5,94,0.0,989.9,6.8,295
2021-01-09 01:00:00,Lahore,31.5497,74.3436,8.4,97,0.0,989.9,7.9,300
2021-01-09 02:00:00,Lahore,31.5497,74.3436,7.7,98,0.0,990.0,8.6,292
2021-01-09 03:00:00,Lahore,31.5497,74.3436,7.1,98,0.0,989.9,8.4,290
2021-01-09 04:00:00,Lahore,31.5497,74.3436,6.7,100,0.0,990.0,8.4,313
2021-01-09 05:00:00,Lahore,31.5497,74.3436,7.4,100,0.0,990.0,6.0,335
2021-01-09 06:00:00,Lahore,31.5497,74.3436,7.8,99,0.0,990.7,6.3,329
2021-01-09 07:00:00,Lahore,31.5497,74.3436,7.9,100,0.0,990.8,5.9,322
2021-01-09 08:00:00,Lahore,31.5497,74.3436,8.8,99,0.0,991.5,5.6,333
2021-01-09 09:00:00,Lahore,31.5497,74.3436,10.0,97,0.0,992.4,2.9,353
2021-01-09 10:00:00,Lahore,31.5497,74.3436,12.4,86,0.0,993.0,2.3,309
2021-01-09 11:00:00,Lahore,31.5497,74.3436,14.8,76,0.0,992.6,4.7,293
2021-01-09 12:00:00,Lahore,31.5497,74.3436,16.4,65,0.0,991.7,6.8,295
2021-01-09 13:00:00,Lahore,31.5497,74.3436,17.2,59,0.0,990.7,7.3,303
2021-01-09 14:00:00,Lahore,31.5497,74.3436,17.6,56,0.0,989.9,7.6,315
2021-01-09 15:00:00,Lahore,31.5497,74.3436,17.6,55,0.0,989.6,8.2,322
2021-01-09 16:00:00,Lahore,31.5497,74.3436,16.9,59,0.0,989.4,8.4,329
2021-01-09 17:00:00,Lahore,31.5497,74.3436,12.8,83,0.0,989.6,8.6,345
2021-01-09 18:00:00,Lahore,31.5497,74.3436,11.3,88,0.0,989.6,9.3,344
2021-01-09 19:00:00,Lahore,31.5497,74.3436,10.3,90,0.0,989.9,9.7,329
2021-01-09 20:00:00,Lahore,31.5497,74.3436,9.3,92,0.0,989.9,9.9,316
2021-01-09 21:00:00,Lahore,31.5497,74.3436,8.6,93,0.0,989.9,8.7,294
2021-01-09 22:00:00,Lahore,31.5497,74.3436,8.5,94,0.0,989.9,6.8,273
2021-01-09 23:00:00,Lahore,31.5497,74.3436,8.1,95,0.0,989.8,6.5,267
2021-01-10 00:00:00,Lahore,31.5497,74.3436,7.5,96,0.0,989.8,8.0,288
2021-01-10 01:00:00,Lahore,31.5497,74.3436,6.7,97,0.0,989.6,9.1,304
2021-01-10 02:00:00,Lahore,31.5497,74.3436,6.3,98,0.0,989.4,9.2,301
2021-01-10 03:00:00,Lahore,31.5497,74.3436,5.8,99,0.0,989.4,9.7,292
2021-01-10 04:00:00,Lahore,31.5497,74.3436,5.6,100,0.0,989.3,9.0,286
2021-01-10 05:00:00,Lahore,31.5497,74.3436,5.8,100,0.0,989.8,6.2,263
2021-01-10 06:00:00,Lahore,31.5497,74.3436,6.7,97,0.0,990.2,5.1,266
2021-01-10 07:00:00,Lahore,31.5497,74.3436,6.4,99,0.0,990.7,3.3,276
2021-01-10 08:00:00,Lahore,31.5497,74.3436,6.9,97,0.0,991.4,2.9,263
2021-01-10 09:00:00,Lahore,31.5497,74.3436,8.1,98,0.0,992.2,2.6,254
2021-01-10 10:00:00,Lahore,31.5497,74.3436,9.8,97,0.0,992.9,2.3,252
2021-01-10 11:00:00,Lahore,31.5497,74.3436,12.1,90,0.0,992.5,3.4,252
2021-01-10 12:00:00,Lahore,31.5497,74.3436,14.5,78,0.0,991.8,5.1,278
2021-01-10 13:00:00,Lahore,31.5497,74.3436,16.0,68,0.0,990.7,7.5,305
2021-01-10 14:00:00,Lahore,31.5497,74.3436,16.7,62,0.0,989.7,9.0,323
2021-01-10 15:00:00,Lahore,31.5497,74.3436,16.8,60,0.0,989.2,8.9,328
2021-01-10 16:00:00,Lahore,31.5497,74.3436,16.4,64,0.0,988.7,7.2,323
2021-01-10 17:00:00,Lahore,31.5497,74.3436,14.7,71,0.0,989.0,2.3,39
2021-01-10 18:00:00,Lahore,31.5497,74.3436,11.3,85,0.0,989.1,6.0,65
2021-01-10 19:00:00,Lahore,31.5497,74.3436,9.1,93,0.0,989.4,7.2,90
2021-01-10 20:00:00,Lahore,31.5497,74.3436,8.7,95,0.0,989.6,5.9,104
2021-01-10 21:00:00,Lahore,31.5497,74.3436,8.0,96,0.0,989.6,6.8,108
2021-01-10 22:00:00,Lahore,31.5497,74.3436,7.2,97,0.0,989.5,7.6,149
2021-01-10 23:00:00,Lahore,31.5497,74.3436,6.5,98,0.0,989.2,7.2,174
2021-01-11 00:00:00,Lahore,31.5497,74.3436,6.6,98,0.0,988.8,6.2,173
2021-01-11 01:00:00,Lahore,31.5497,74.3436,6.3,98,0.0,988.9,5.2,155
2021-01-11 02:00:00,Lahore,31.5497,74.3436,5.7,99,0.0,988.8,4.6,162
2021-01-11 03:00:00,Lahore,31.5497,74.3436,5.2,100,0.0,988.5,3.8,163
2021-01-11 04:00:00,Lahore,31.5497,74.3436,4.9,99,0.0,988.3,3.6,174
2021-01-11 05:00:00,Lahore,31.5497,74.3436,5.4,99,0.0,989.4,5.6,153
2021-01-11 06:00:00,Lahore,31.5497,74.3436,5.5,99,0.0,989.6,7.0,159
2021-01-11 07:00:00,Lahore,31.5497,74.3436,6.0,99,0.0,989.9,5.5,157
2021-01-11 08:00:00,Lahore,31.5497,74.3436,6.4,97,0.0,990.3,5.2,164
2021-01-11 09:00:00,Lahore,31.5497,74.3436,8.2,96,0.0,991.3,4.7,180
2021-01-11 10:00:00,Lahore,31.5497,74.3436,10.4,96,0.0,992.1,5.1,188
2021-01-11 11:00:00,Lahore,31.5497,74.3436,13.1,86,0.0,992.2,5.8,202
2021-01-11 12:00:00,Lahore,31.5497,74.3436,15.4,74,0.0,991.6,6.4,223
2021-01-11 13:00:00,Lahore,31.5497,74.3436,16.8,65,0.0,990.7,5.9,256
2021-01-11 14:00:00,Lahore,31.5497,74.3436,17.5,60,0.0,990.1,6.2,280
2021-01-11 15:00:00,Lahore,31.5497,74.3436,17.7,59,0.0,989.6,6.8,288
2021-01-11 16:00:00,Lahore,31.5497,74.3436,17.2,64,0.0,989.7,5.8,292
2021-01-11 17:00:00,Lahore,31.5497,74.3436,15.2,72,0.0,989.9,2.5,90
2021-01-11 18:00:00,Lahore,31.5497,74.3436,13.6,80,0.0,990.0,4.0,90
2021-01-11 19:00:00,Lahore,31.5497,74.3436,11.6,89,0.0,990.2,4.7,113
2021-01-11 20:00:00,Lahore,31.5497,74.3436,11.0,92,0.0,990.3,4.3,138
2021-01-11 21:00:00,Lahore,31.5497,74.3436,10.2,95,0.0,990.3,4.3,156
2021-01-11 22:00:00,Lahore,31.5497,74.3436,9.4,98,0.0,990.4,4.9,197
2021-01-11 23:00:00,Lahore,31.5497,74.3436,7.1,100,0.0,990.0,6.9,219
2021-01-12 00:00:00,Lahore,31.5497,74.3436,6.4,100,0.0,990.0,7.6,245
2021-01-12 01:00:00,Lahore,31.5497,74.3436,6.0,100,0.0,990.0,7.5,253
2021-01-12 02:00:00,Lahore,31.5497,74.3436,5.8,99,0.0,990.0,5.0,249
2021-01-12 03:00:00,Lahore,31.5497,74.3436,5.4,100,0.0,989.9,4.8,257
2021-01-12 04:00:00,Lahore,31.5497,74.3436,5.6,99,0.0,989.7,3.5,294
2021-01-12 05:00:00,Lahore,31.5497,74.3436,5.3,99,0.0,990.1,4.4,9
2021-01-12 06:00:00,Lahore,31.5497,74.3436,6.0,100,0.0,990.5,4.6,18
2021-01-12 07:00:00,Lahore,31.5497,74.3436,6.5,99,0.0,991.0,3.2,27
2021-01-12 08:00:00,Lahore,31.5497,74.3436,7.0,98,0.0,991.5,2.3,72
2021-01-12 09:00:00,Lahore,31.5497,74.3436,7.9,98,0.0,992.2,2.3,72
2021-01-12 10:00:00,Lahore,31.5497,74.3436,9.0,98,0.0,992.7,2.3,51
2021-01-12 11:00:00,Lahore,31.5497,74.3436,10.1,97,0.0,992.3,2.2,9
2021-01-12 12:00:00,Lahore,31.5497,74.3436,12.1,90,0.0,991.8,2.8,320
2021-01-12 13:00:00,Lahore,31.5497,74.3436,13.4,84,0.0,990.8,3.8,319
2021-01-12 14:00:00,Lahore,31.5497,74.3436,14.7,76,0.0,989.9,4.3,312
2021-01-12 15:00:00,Lahore,31.5497,74.3436,15.3,72,0.0,989.4,5.0,291
2021-01-12 16:00:00,Lahore,31.5497,74.3436,15.1,72,0.0,989.1,5.8,270
2021-01-12 17:00:00,Lahore,31.5497,74.3436,13.4,78,0.0,989.2,4.1,218
2021-01-12 18:00:00,Lahore,31.5497,74.3436,12.1,82,0.0,989.1,2.5,172
2021-01-12 19:00:00,Lahore,31.5497,74.3436,11.5,84,0.0,989.3,2.3,129
2021-01-12 20:00:00,Lahore,31.5497,74.3436,11.1,86,0.0,989.5,2.1,59
2021-01-12 21:00:00,Lahore,31.5497,74.3436,10.4,89,0.0,989.8,0.7,90
2021-01-12 22:00:00,Lahore,31.5497,74.3436,8.8,93,0.0,989.9,1.6,117
2021-01-12 23:00:00,Lahore,31.5497,74.3436,6.6,98,0.0,989.6,3.1,126
2021-01-13 00:00:00,Lahore,31.5497,74.3436,6.0,99,0.0,989.4,3.6,143
2021-01-13 01:00:00,Lahore,31.5497,74.3436,6.4,99,0.0,989.3,2.9,150
