timestamp,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,city,latitude,longitude,hour,day,day_of_week,month,year,is_weekend,season,pm25_lag_1h,pm25_lag_3h,pm25_lag_24h,pm25_rolling_mean_6h,temp_humidity_index
2022-08-05 05:00:00,24.6,97,0.0,977.3,9.4,113,66.8,45.1,573.0,21.9,14.6,42.0,8.0,Lahore,31.5497,74.3436,5,5,4,8,2022,0,Summer,42.5,39.9,42.1,40.03333333333333,23.862000000000002
2022-08-05 06:00:00,25.6,95,0.2,977.8,13.0,56,63.8,42.4,561.0,21.8,16.1,47.0,9.0,Lahore,31.5497,74.3436,6,5,4,8,2022,0,Summer,45.1,41.4,31.5,40.949999999999996,24.32
2022-08-05 07:00:00,25.7,94,0.1,978.5,13.2,61,61.9,41.0,544.0,21.6,18.4,53.0,9.0,Lahore,31.5497,74.3436,7,5,4,8,2022,0,Summer,42.4,42.5,28.8,41.63333333333333,24.157999999999998
2022-08-05 08:00:00,26.2,90,2.4,978.7,12.6,88,61.2,40.6,528.0,20.8,20.8,66.0,10.0,Lahore,31.5497,74.3436,8,5,4,8,2022,0,Summer,41.0,45.1,30.7,42.050000000000004,23.58
2022-08-05 09:00:00,26.6,88,0.6,978.8,13.4,85,65.0,43.2,530.0,19.6,21.9,80.0,10.0,Lahore,31.5497,74.3436,9,5,4,8,2022,0,Summer,40.6,42.4,32.0,42.166666666666664,23.408
2022-08-05 10:00:00,27.6,84,0.3,978.8,10.5,82,65.2,43.7,538.0,18.0,22.6,97.0,9.0,Lahore,31.5497,74.3436,10,5,4,8,2022,0,Summer,43.2,41.0,29.8,42.46666666666667,23.184
2022-08-05 11:00:00,28.9,80,0.1,978.1,11.0,109,68.0,45.6,536.0,15.4,22.5,119.0,8.0,Lahore,31.5497,74.3436,11,5,4,8,2022,0,Summer,43.7,40.6,33.1,42.666666666666664,23.12
2022-08-05 12:00:00,30.0,75,0.0,977.5,9.4,97,65.4,44.1,511.0,12.8,20.9,136.0,8.0,Lahore,31.5497,74.3436,12,5,4,8,2022,0,Summer,45.6,43.2,36.4,42.75,22.5
2022-08-05 13:00:00,30.9,73,0.0,976.4,8.0,85,63.8,43.1,474.0,9.7,18.4,154.0,7.0,Lahore,31.5497,74.3436,13,5,4,8,2022,0,Summer,44.1,43.7,35.6,43.03333333333333,22.557
2022-08-05 14:00:00,31.7,68,0.0,975.5,9.6,77,63.6,43.0,440.0,7.7,15.8,170.0,7.0,Lahore,31.5497,74.3436,14,5,4,8,2022,0,Summer,43.1,45.6,35.6,43.38333333333333,21.556
2022-08-05 15:00:00,31.5,68,0.0,974.8,11.2,86,63.1,42.8,394.0,7.1,15.2,175.0,6.0,Lahore,31.5497,74.3436,15,5,4,8,2022,0,Summer,43.0,44.1,36.4,43.78333333333333,21.42
2022-08-05 16:00:00,30.8,73,0.0,974.0,8.3,90,60.3,41.2,348.0,7.5,15.2,174.0,5.0,Lahore,31.5497,74.3436,16,5,4,8,2022,0,Summer,42.8,43.1,37.8,43.71666666666667,22.483999999999998
2022-08-05 17:00:00,30.0,74,0.0,975.1,7.6,87,55.4,38.4,606.0,36.3,11.8,77.0,2.0,Lahore,31.5497,74.3436,17,5,4,8,2022,0,Summer,41.2,43.0,39.1,43.300000000000004,22.2
2022-08-05 18:00:00,29.5,77,0.0,974.5,6.1,93,49.7,34.6,684.0,41.8,11.7,67.0,2.0,Lahore,31.5497,74.3436,18,5,4,8,2022,0,Summer,38.4,42.8,42.7,42.1,22.715
2022-08-05 19:00:00,28.6,87,0.0,974.4,3.1,69,51.6,36.0,796.0,49.5,11.5,54.0,1.0,Lahore,31.5497,74.3436,19,5,4,8,2022,0,Summer,34.6,41.2,45.4,40.516666666666666,24.882
2022-08-05 20:00:00,28.0,88,0.0,974.6,3.8,73,53.0,37.0,919.0,57.0,11.2,38.0,1.0,Lahore,31.5497,74.3436,20,5,4,8,2022,0,Summer,36.0,38.4,48.2,39.333333333333336,24.64
2022-08-05 21:00:00,27.6,88,0.0,975.0,4.8,117,52.4,36.6,974.0,58.3,11.2,32.0,1.0,Lahore,31.5497,74.3436,21,5,4,8,2022,0,Summer,37.0,34.6,45.8,38.333333333333336,24.288
2022-08-05 22:00:00,27.2,91,0.0,975.0,5.4,110,53.0,37.1,1011.0,57.4,11.1,27.0,0.0,Lahore,31.5497,74.3436,22,5,4,8,2022,0,Summer,36.6,36.0,41.8,37.300000000000004,24.752
2022-08-05 23:00:00,26.9,93,0.0,975.2,7.5,107,54.6,38.2,998.0,52.9,10.9,26.0,0.0,Lahore,31.5497,74.3436,23,5,4,8,2022,0,Summer,37.1,37.0,39.6,36.61666666666667,25.017
2022-08-06 00:00:00,26.7,93,0.0,975.2,6.6,112,53.9,37.7,909.0,45.9,10.3,29.0,0.0,Lahore,31.5497,74.3436,0,6,5,8,2022,1,Summer,38.2,36.6,38.3,36.583333333333336,24.831
2022-08-06 01:00:00,26.5,94,0.0,975.1,7.9,120,50.9,35.6,772.0,36.5,9.6,35.0,0.0,Lahore,31.5497,74.3436,1,6,5,8,2022,1,Summer,37.7,37.1,38.5,37.1,24.91
2022-08-06 02:00:00,26.3,95,0.0,974.9,6.2,126,49.1,34.5,618.0,25.9,8.8,42.0,0.0,Lahore,31.5497,74.3436,2,6,5,8,2022,1,Summer,35.6,38.2,39.9,37.03333333333333,24.985
2022-08-06 03:00:00,26.3,95,0.0,974.9,5.1,129,50.1,35.2,559.0,20.9,8.5,44.0,0.0,Lahore,31.5497,74.3436,3,6,5,8,2022,1,Summer,34.5,37.7,41.4,36.61666666666667,24.985
2022-08-06 04:00:00,26.1,97,0.0,975.0,2.7,113,49.6,34.8,526.0,17.4,8.2,45.0,0.0,Lahore,31.5497,74.3436,4,6,5,8,2022,1,Summer,35.2,35.6,42.5,36.38333333333333,25.317
2022-08-06 05:00:00,25.4,94,0.0,975.8,5.8,83,61.7,43.3,745.0,27.7,9.4,32.0,0.0,Lahore,31.5497,74.3436,5,6,5,8,2022,1,Summer,34.8,34.5,45.1,36.0,23.875999999999998
2022-08-06 06:00:00,25.7,93,0.5,976.0,6.0,73,61.9,43.5,736.0,28.2,10.0,37.0,0.0,Lahore,31.5497,74.3436,6,6,5,8,2022,1,Summer,43.3,35.2,42.4,36.85,23.901
2022-08-06 07:00:00,25.8,94,0.3,976.8,8.6,75,56.7,39.8,723.0,29.0,10.9,44.0,0.0,Lahore,31.5497,74.3436,7,6,5,8,2022,1,Summer,43.5,34.8,41.0,37.81666666666667,24.252
2022-08-06 08:00:00,26.8,90,0.1,976.9,7.2,96,49.1,34.5,686.0,28.1,12.2,57.0,0.0,Lahore,31.5497,74.3436,8,6,5,8,2022,1,Summer,39.8,43.3,40.6,38.51666666666667,24.12
2022-08-06 09:00:00,28.0,84,0.1,976.7,7.3,101,50.3,35.3,632.0,24.5,13.1,72.0,0.0,Lahore,31.5497,74.3436,9,6,5,8,2022,1,Summer,34.5,43.5,43.2,38.51666666666667,23.52
2022-08-06 10:00:00,29.6,78,0.3,976.6,7.2,90,47.5,33.3,562.0,19.4,14.1,89.0,1.0,Lahore,31.5497,74.3436,10,6,5,8,2022,1,Summer,35.3,39.8,43.7,38.53333333333333,23.088
2022-08-06 11:00:00,30.6,74,0.1,976.4,5.4,110,43.5,30.5,484.0,13.4,14.6,113.0,1.0,Lahore,31.5497,74.3436,11,6,5,8,2022,1,Summer,33.3,34.5,45.6,38.28333333333333,22.644000000000002
2022-08-06 12:00:00,31.5,70,0.2,975.6,4.9,107,45.1,31.4,449.0,10.6,13.9,131.0,1.0,Lahore,31.5497,74.3436,12,6,5,8,2022,1,Summer,30.5,35.3,44.1,36.15,22.049999999999997
2022-08-06 13:00:00,32.0,67,0.0,974.6,4.2,121,45.8,31.9,426.0,8.5,12.6,148.0,1.0,Lahore,31.5497,74.3436,13,6,5,8,2022,1,Summer,31.4,33.3,43.1,34.13333333333333,21.44
2022-08-06 14:00:00,32.6,65,0.1,973.5,3.8,131,45.8,31.9,414.0,7.6,11.5,166.0,1.0,Lahore,31.5497,74.3436,14,6,5,8,2022,1,Summer,31.9,30.5,43.0,32.81666666666667,21.19
2022-08-06 15:00:00,32.7,64,0.1,972.4,2.3,129,47.3,32.9,357.0,5.8,11.5,176.0,1.0,Lahore,31.5497,74.3436,15,6,5,8,2022,1,Summer,31.9,31.4,42.8,32.38333333333333,20.928
2022-08-06 16:00:00,32.6,64,0.0,971.6,1.1,90,47.4,33.1,293.0,4.5,12.0,184.0,1.0,Lahore,31.5497,74.3436,16,6,5,8,2022,1,Summer,32.9,31.9,41.2,31.98333333333333,20.864
2022-08-06 17:00:00,31.1,72,0.0,972.2,1.3,146,46.8,32.4,466.0,16.2,12.6,167.0,2.0,Lahore,31.5497,74.3436,17,6,5,8,2022,1,Summer,33.1,31.9,38.4,31.95,22.392
2022-08-06 18:00:00,30.9,73,0.0,971.8,1.6,297,50.4,34.9,899.0,37.9,14.8,137.0,2.0,Lahore,31.5497,74.3436,18,6,5,8,2022,1,Summer,32.4,32.9,34.6,32.26666666666666,22.557
2022-08-06 19:00:00,29.7,82,0.0,971.6,3.3,276,68.5,47.7,1523.0,68.8,18.0,94.0,1.0,Lahore,31.5497,74.3436,19,6,5,8,2022,1,Summer,34.9,33.1,36.0,32.85,24.354
2022-08-06 20:00:00,28.8,86,0.0,972.0,3.9,236,87.3,61.0,2435.0,103.2,23.3,45.0,1.0,Lahore,31.5497,74.3436,20,6,5,8,2022,1,Summer,47.7,32.4,37.0,35.483333333333334,24.768
2022-08-06 21:00:00,28.3,88,0.0,972.7,3.5,204,114.6,80.1,3261.0,116.3,29.6,24.0,1.0,Lahore,31.5497,74.3436,21,6,5,8,2022,1,Summer,61.0,34.9,36.6,40.333333333333336,24.904
2022-08-06 22:00:00,27.9,89,0.0,973.1,4.1,195,141.6,99.0,4168.0,123.5,36.9,11.0,1.0,Lahore,31.5497,74.3436,22,6,5,8,2022,1,Summer,80.1,47.7,37.1,48.20000000000001,24.831
2022-08-06 23:00:00,27.6,90,0.0,973.2,4.4,189,147.1,102.7,4814.0,126.8,42.1,0.0,1.0,Lahore,31.5497,74.3436,23,6,5,8,2022,1,Summer,99.0,61.0,38.2,59.18333333333334,24.840000000000003
2022-08-07 00:00:00,27.4,91,0.0,973.5,4.3,175,126.2,88.2,4459.0,124.3,38.5,-3.0,1.0,Lahore,31.5497,74.3436,0,7,6,8,2022,1,Summer,102.7,80.1,37.7,70.9,24.934
2022-08-07 01:00:00,27.1,93,0.0,973.4,3.8,163,113.6,79.2,3644.0,117.6,31.1,-2.0,1.0,Lahore,31.5497,74.3436,1,7,6,8,2022,1,Summer,88.2,99.0,35.6,79.78333333333333,25.203000000000003
2022-08-07 02:00:00,27.0,94,0.0,973.2,4.0,180,108.7,75.7,2672.0,107.7,22.5,0.0,1.0,Lahore,31.5497,74.3436,2,7,6,8,2022,1,Summer,79.2,102.7,34.5,85.03333333333333,25.38
2022-08-07 03:00:00,26.6,97,0.0,972.8,2.3,342,104.8,72.9,2354.0,102.1,20.2,-2.0,1.0,Lahore,31.5497,74.3436,3,7,6,8,2022,1,Summer,75.7,88.2,35.2,87.48333333333333,25.802
2022-08-07 04:00:00,26.3,97,3.0,973.2,5.7,342,101.3,70.5,2176.0,96.4,19.5,-5.0,1.0,Lahore,31.5497,74.3436,4,7,6,8,2022,1,Summer,72.9,79.2,34.8,86.28333333333335,25.511
2022-08-07 05:00:00,27.1,94,0.1,973.3,2.2,270,139.7,97.3,2945.0,104.6,34.5,1.0,2.0,Lahore,31.5497,74.3436,5,7,6,8,2022,1,Summer,70.5,75.7,43.3,81.53333333333333,25.474
2022-08-07 06:00:00,26.5,94,0.7,974.2,17.8,353,130.4,90.6,2508.0,91.3,32.2,21.0,2.0,Lahore,31.5497,74.3436,6,7,6,8,2022,1,Summer,97.3,72.9,43.5,80.63333333333334,24.91
2022-08-07 07:00:00,26.9,92,0.2,974.7,8.6,22,110.6,76.8,1885.0,72.2,28.9,50.0,2.0,Lahore,31.5497,74.3436,7,7,6,8,2022,1,Summer,90.6,70.5,39.8,81.03333333333333,24.748
2022-08-07 08:00:00,27.9,86,0.0,975.2,12.2,56,85.2,59.3,1181.0,48.3,25.2,91.0,2.0,Lahore,31.5497,74.3436,8,7,6,8,2022,1,Summer,76.8,97.3,34.5,80.63333333333334,23.994
2022-08-07 09:00:00,29.1,80,0.0,975.2,7.9,66,76.1,52.9,910.0,34.5,24.0,124.0,2.0,Lahore,31.5497,74.3436,9,7,6,8,2022,1,Summer,59.3,90.6,35.3,77.9,23.28
2022-08-07 10:00:00,30.5,76,0.0,975.3,8.0,80,69.6,48.3,754.0,22.1,23.5,158.0,2.0,Lahore,31.5497,74.3436,10,7,6,8,2022,1,Summer,52.9,76.8,33.3,74.56666666666666,23.18
2022-08-07 11:00:00,31.3,73,0.1,975.1,7.0,102,65.0,45.1,618.0,10.2,22.3,193.0,2.0,Lahore,31.5497,74.3436,11,7,6,8,2022,1,Summer,48.3,59.3,30.5,70.86666666666666,22.849
2022-08-07 12:00:00,31.9,70,0.1,974.7,8.6,123,61.7,42.6,542.0,6.2,19.9,205.0,3.0,Lahore,31.5497,74.3436,12,7,6,8,2022,1,Summer,45.1,52.9,31.4,62.166666666666664,22.33
2022-08-07 13:00:00,32.3,69,0.1,973.9,8.1,148,59.3,40.6,507.0,5.5,17.0,209.0,3.0,Lahore,31.5497,74.3436,13,7,6,8,2022,1,Summer,42.6,48.3,31.9,54.166666666666664,22.286999999999995
2022-08-07 14:00:00,32.8,69,0.0,973.0,8.6,158,60.1,41.1,487.0,7.1,13.5,205.0,4.0,Lahore,31.5497,74.3436,14,7,6,8,2022,1,Summer,40.6,45.1,31.9,48.13333333333333,22.631999999999998
2022-08-07 15:00:00,32.9,69,0.0,972.3,6.0,163,61.9,42.1,454.0,8.1,11.7,198.0,4.0,Lahore,31.5497,74.3436,15,7,6,8,2022,1,Summer,41.1,42.6,32.9,45.099999999999994,22.700999999999997
2022-08-07 16:00:00,32.9,68,0.0,972.4,7.3,147,64.3,43.8,429.0,10.3,10.3,185.0,4.0,Lahore,31.5497,74.3436,16,7,6,8,2022,1,Summer,42.1,40.6,33.1,43.300000000000004,22.372
2022-08-07 17:00:00,30.7,77,0.3,973.0,8.1,159,67.3,45.4,570.0,27.7,12.8,150.0,7.0,Lahore,31.5497,74.3436,17,7,6,8,2022,1,Summer,43.8,41.1,32.4,42.550000000000004,23.639
2022-08-07 18:00:00,29.1,84,0.2,973.1,13.2,133,62.6,42.6,655.0,36.3,11.9,126.0,7.0,Lahore,31.5497,74.3436,18,7,6,8,2022,1,Summer,45.4,42.1,34.9,42.6,24.444
2022-08-07 19:00:00,27.7,88,0.0,973.4,12.2,118,61.0,41.6,775.0,48.6,10.6,91.0,6.0,Lahore,31.5497,74.3436,19,7,6,8,2022,1,Summer,42.6,43.8,47.7,42.6,24.376
2022-08-07 20:00:00,27.0,90,0.0,973.8,11.1,119,64.5,43.8,914.0,61.1,9.3,53.0,6.0,Lahore,31.5497,74.3436,20,7,6,8,2022,1,Summer,41.6,45.4,61.0,42.76666666666666,24.3
2022-08-07 21:00:00,26.8,91,0.0,974.3,9.7,117,66.6,45.2,985.0,64.2,9.3,40.0,7.0,Lahore,31.5497,74.3436,21,7,6,8,2022,1,Summer,43.8,42.6,80.1,43.21666666666667,24.388
2022-08-07 22:00:00,26.5,93,0.0,974.9,9.1,124,68.2,46.0,1039.0,64.2,9.7,35.0,8.0,Lahore,31.5497,74.3436,22,7,6,8,2022,1,Summer,45.2,41.6,99.0,43.73333333333333,24.645
2022-08-07 23:00:00,26.3,94,0.0,975.3,7.4,133,67.3,45.2,1044.0,59.7,10.2,33.0,9.0,Lahore,31.5497,74.3436,23,7,6,8,2022,1,Summer,46.0,43.8,102.7,44.099999999999994,24.721999999999998
2022-08-08 00:00:00,26.2,94,0.0,975.4,6.5,124,64.0,42.7,959.0,51.6,9.9,36.0,10.0,Lahore,31.5497,74.3436,0,8,0,8,2022,0,Summer,45.2,45.2,88.2,44.06666666666667,24.627999999999997
2022-08-08 01:00:00,26.1,94,0.0,975.1,8.0,108,62.9,41.7,822.0,40.3,9.4,42.0,10.0,Lahore,31.5497,74.3436,1,8,0,8,2022,0,Summer,42.7,46.0,79.2,44.083333333333336,24.534
2022-08-08 02:00:00,26.0,95,0.0,975.1,6.6,119,62.6,41.3,670.0,27.7,9.4,49.0,11.0,Lahore,31.5497,74.3436,2,8,0,8,2022,0,Summer,41.7,45.2,75.7,44.1,24.7
2022-08-08 03:00:00,25.8,97,0.0,975.3,4.0,90,62.4,41.1,622.0,22.9,10.1,49.0,11.0,Lahore,31.5497,74.3436,3,8,0,8,2022,0,Summer,41.3,42.7,72.9,43.68333333333334,25.026
2022-08-08 04:00:00,25.6,98,0.0,975.3,5.2,74,63.6,41.9,603.0,20.3,11.3,47.0,12.0,Lahore,31.5497,74.3436,4,8,0,8,2022,0,Summer,41.1,41.7,70.5,43.0,25.088
2022-08-08 05:00:00,26.2,99,0.0,975.3,6.6,77,70.1,46.6,702.0,24.3,10.4,38.0,11.0,Lahore,31.5497,74.3436,5,8,0,8,2022,0,Summer,41.9,41.3,97.3,42.31666666666667,25.938
2022-08-08 06:00:00,26.7,96,0.0,975.8,8.7,85,68.5,44.4,699.0,25.3,13.3,44.0,13.0,Lahore,31.5497,74.3436,6,8,0,8,2022,0,Summer,46.6,41.1,90.6,42.550000000000004,25.631999999999998
2022-08-08 07:00:00,27.7,91,0.0,976.0,9.5,99,68.9,44.0,694.0,26.5,17.3,53.0,17.0,Lahore,31.5497,74.3436,7,8,0,8,2022,0,Summer,44.4,41.9,76.8,42.833333333333336,25.207
2022-08-08 08:00:00,28.9,84,0.0,976.4,9.4,94,69.6,44.2,672.0,26.1,21.0,71.0,19.0,Lahore,31.5497,74.3436,8,8,0,8,2022,0,Summer,44.0,46.6,59.3,43.21666666666667,24.275999999999996
2022-08-08 09:00:00,30.1,78,0.0,976.5,8.2,61,66.1,41.8,634.0,22.3,21.0,94.0,18.0,Lahore,31.5497,74.3436,9,8,0,8,2022,0,Summer,44.2,44.4,52.9,43.699999999999996,23.478
2022-08-08 10:00:00,31.3,72,0.0,976.1,8.0,72,60.5,38.8,584.0,16.7,19.6,121.0,15.0,Lahore,31.5497,74.3436,10,8,0,8,2022,0,Summer,41.8,44.0,48.3,43.81666666666666,22.536
2022-08-08 11:00:00,32.2,68,0.0,975.6,7.6,82,54.9,35.7,523.0,10.5,17.3,153.0,11.0,Lahore,31.5497,74.3436,11,8,0,8,2022,0,Summer,38.8,44.2,45.1,43.300000000000004,21.896000000000004
2022-08-08 12:00:00,33.0,64,0.0,975.2,5.8,83,51.5,34.1,490.0,8.1,15.6,168.0,9.0,Lahore,31.5497,74.3436,12,8,0,8,2022,0,Summer,35.7,41.8,42.6,41.483333333333334,21.12
2022-08-08 13:00:00,33.5,61,0.0,974.7,6.0,115,50.1,33.5,462.0,6.9,13.7,179.0,7.0,Lahore,31.5497,74.3436,13,8,0,8,2022,0,Summer,34.1,38.8,40.6,39.766666666666666,20.435
2022-08-08 14:00:00,33.8,60,0.0,973.9,5.1,129,49.6,33.5,438.0,7.0,11.8,185.0,5.0,Lahore,31.5497,74.3436,14,8,0,8,2022,0,Summer,33.5,35.7,41.1,38.016666666666666,20.279999999999998
2022-08-08 15:00:00,33.9,60,0.0,972.8,3.4,108,48.9,33.3,370.0,6.4,10.8,184.0,4.0,Lahore,31.5497,74.3436,15,8,0,8,2022,0,Summer,33.5,34.1,42.1,36.233333333333334,20.34
2022-08-08 16:00:00,33.8,60,0.0,972.3,3.2,63,47.8,32.7,294.0,6.4,10.2,177.0,4.0,Lahore,31.5497,74.3436,16,8,0,8,2022,0,Summer,33.3,33.5,43.8,34.81666666666666,20.279999999999998
2022-08-08 17:00:00,33.4,58,0.0,972.4,3.3,41,54.1,37.0,492.0,16.3,13.7,177.0,4.0,Lahore,31.5497,74.3436,17,8,0,8,2022,0,Summer,32.7,33.5,45.4,33.800000000000004,19.371999999999996
2022-08-08 18:00:00,32.2,68,0.0,972.3,5.5,67,59.5,41.1,892.0,40.3,15.0,138.0,3.0,Lahore,31.5497,74.3436,18,8,0,8,2022,0,Summer,37.0,33.3,42.6,34.016666666666666,21.896000000000004
2022-08-08 19:00:00,30.6,71,0.0,972.5,5.2,74,72.2,50.2,1467.0,74.5,16.9,83.0,3.0,Lahore,31.5497,74.3436,19,8,0,8,2022,0,Summer,41.1,32.7,41.6,35.18333333333333,21.726
2022-08-08 20:00:00,29.5,78,0.0,973.0,6.2,111,91.0,63.3,2280.0,110.6,20.8,24.0,2.0,Lahore,31.5497,74.3436,20,8,0,8,2022,0,Summer,50.2,37.0,43.8,37.96666666666667,23.01
2022-08-08 21:00:00,29.0,81,0.0,973.7,5.0,180,109.0,75.9,2939.0,120.5,25.6,7.0,2.0,Lahore,31.5497,74.3436,21,8,0,8,2022,0,Summer,63.3,41.1,45.2,42.93333333333334,23.490000000000002
2022-08-08 22:00:00,28.4,85,0.0,974.0,4.3,204,127.6,88.9,3639.0,122.2,31.6,2.0,2.0,Lahore,31.5497,74.3436,22,8,0,8,2022,0,Summer,75.9,50.2,46.0,50.03333333333333,24.139999999999997
2022-08-08 23:00:00,28.0,87,0.0,974.2,4.5,209,139.7,97.3,4240.0,119.7,37.6,0.0,2.0,Lahore,31.5497,74.3436,23,8,0,8,2022,0,Summer,88.9,63.3,45.2,59.4,24.36
2022-08-09 00:00:00,27.6,90,0.0,974.4,6.6,202,132.2,92.2,4235.0,115.8,39.5,-2.0,2.0,Lahore,31.5497,74.3436,0,9,1,8,2022,0,Summer,97.3,75.9,42.7,69.45,24.840000000000003
2022-08-09 01:00:00,28.4,82,0.0,974.6,3.8,197,131.3,91.5,3968.0,109.0,40.0,-1.0,2.0,Lahore,31.5497,74.3436,1,9,1,8,2022,0,Summer,92.2,88.9,41.7,77.96666666666665,23.287999999999997
2022-08-09 02:00:00,28.1,83,0.0,974.3,1.8,323,135.0,94.1,3538.0,99.8,38.3,0.0,2.0,Lahore,31.5497,74.3436,2,9,1,8,2022,0,Summer,91.5,97.3,41.3,84.85000000000001,23.323
2022-08-09 03:00:00,27.9,84,0.0,974.4,0.8,63,135.0,94.3,3262.0,94.4,34.7,-3.0,2.0,Lahore,31.5497,74.3436,3,9,1,8,2022,0,Summer,94.1,92.2,41.1,89.98333333333333,23.435999999999996
2022-08-09 04:00:00,27.7,85,0.0,974.7,1.4,90,130.9,91.5,2958.0,89.4,29.4,-6.0,1.0,Lahore,31.5497,74.3436,4,9,1,8,2022,0,Summer,94.3,91.5,41.9,93.05,23.544999999999998
2022-08-09 05:00:00,28.2,86,0.0,974.9,3.3,84,101.3,70.3,1783.0,73.0,19.3,1.0,2.0,Lahore,31.5497,74.3436,5,9,1,8,2022,0,Summer,91.5,94.1,46.6,93.48333333333333,24.252
2022-08-09 06:00:00,28.7,82,0.0,975.4,2.6,74,106.2,73.8,1680.0,68.9,18.9,23.0,3.0,Lahore,31.5497,74.3436,6,9,1,8,2022,0,Summer,70.3,94.3,44.4,88.98333333333333,23.534
2022-08-09 07:00:00,29.7,80,0.0,976.0,3.0,104,105.2,73.1,1531.0,62.9,18.4,55.0,3.0,Lahore,31.5497,74.3436,7,9,1,8,2022,0,Summer,73.8,91.5,44.0,85.91666666666667,23.76
2022-08-09 08:00:00,31.1,74,0.0,976.5,3.7,119,87.5,60.1,1286.0,51.9,18.2,97.0,4.0,Lahore,31.5497,74.3436,8,9,1,8,2022,0,Summer,73.1,70.3,44.2,82.85,23.014
2022-08-09 09:00:00,32.4,67,0.0,976.8,4.3,132,71.5,48.4,1043.0,39.2,19.2,124.0,4.0,Lahore,31.5497,74.3436,9,9,1,8,2022,0,Summer,60.1,73.8,41.8,77.18333333333332,21.708000000000002
2022-08-09 10:00:00,33.1,64,0.0,976.5,3.8,139,61.7,42.0,762.0,24.0,20.8,151.0,4.0,Lahore,31.5497,74.3436,10,9,1,8,2022,0,Summer,48.4,73.1,38.8,69.53333333333333,21.184
2022-08-09 11:00:00,33.8,61,0.0,976.2,5.1,141,55.8,38.1,481.0,8.8,21.9,179.0,3.0,Lahore,31.5497,74.3436,11,9,1,8,2022,0,Summer,42.0,60.1,35.7,61.28333333333333,20.618
2022-08-09 12:00:00,34.1,61,0.0,975.7,4.1,142,54.4,37.4,410.0,5.0,20.9,192.0,3.0,Lahore,31.5497,74.3436,12,9,1,8,2022,0,Summer,38.1,48.4,34.1,55.91666666666666,20.801000000000002
2022-08-09 13:00:00,34.3,60,0.0,974.8,1.6,117,52.9,36.4,415.0,5.3,19.2,201.0,2.0,Lahore,31.5497,74.3436,13,9,1,8,2022,0,Summer,37.4,42.0,33.5,49.85,20.58
2022-08-09 14:00:00,34.4,60,0.0,973.8,2.6,16,54.0,37.3,447.0,7.7,17.6,209.0,2.0,Lahore,31.5497,74.3436,14,9,1,8,2022,0,Summer,36.4,38.1,33.5,43.73333333333333,20.639999999999997
2022-08-09 15:00:00,34.5,58,0.0,973.1,4.3,42,55.3,38.2,385.0,6.2,17.7,219.0,2.0,Lahore,31.5497,74.3436,15,9,1,8,2022,0,Summer,37.3,37.4,33.3,39.93333333333333,20.009999999999998
2022-08-09 16:00:00,34.3,57,0.0,972.6,4.9,54,56.7,39.1,312.0,4.8,18.3,229.0,2.0,Lahore,31.5497,74.3436,16,9,1,8,2022,0,Summer,38.2,36.4,32.7,38.23333333333333,19.551
2022-08-09 17:00:00,33.3,62,0.0,973.7,6.4,38,59.6,41.1,504.0,18.5,19.4,192.0,2.0,Lahore,31.5497,74.3436,17,9,1,8,2022,0,Summer,39.1,37.3,37.0,37.75,20.645999999999997
2022-08-09 18:00:00,32.4,68,0.0,973.3,8.9,27,69.4,48.1,706.0,37.0,18.3,155.0,2.0,Lahore,31.5497,74.3436,18,9,1,8,2022,0,Summer,41.1,38.2,41.1,38.25,22.032
2022-08-09 19:00:00,31.1,74,0.0,973.0,9.5,29,77.8,54.0,999.0,63.3,16.7,103.0,1.0,Lahore,31.5497,74.3436,19,9,1,8,2022,0,Summer,48.1,39.1,50.2,40.03333333333334,23.014
2022-08-09 20:00:00,30.4,78,0.0,973.2,6.6,49,81.0,56.2,1445.0,91.2,16.3,46.0,1.0,Lahore,31.5497,74.3436,20,9,1,8,2022,0,Summer,54.0,41.1,63.3,42.96666666666667,23.712
2022-08-09 21:00:00,29.5,83,0.0,973.7,4.1,75,86.6,60.1,1841.0,98.0,18.8,28.0,1.0,Lahore,31.5497,74.3436,21,9,1,8,2022,0,Summer,56.2,48.1,75.9,46.11666666666667,24.485
2022-08-09 22:00:00,29.0,86,0.0,974.1,4.1,105,100.1,69.6,2281.0,98.2,22.7,22.0,1.0,Lahore,31.5497,74.3436,22,9,1,8,2022,0,Summer,60.1,54.0,88.9,49.76666666666667,24.94
2022-08-09 23:00:00,28.5,91,0.0,974.2,4.7,113,114.8,79.9,2726.0,98.6,27.9,17.0,1.0,Lahore,31.5497,74.3436,23,9,1,8,2022,0,Summer,69.6,56.2,97.3,54.85,25.935000000000002
2022-08-10 00:00:00,28.7,87,0.0,974.1,2.9,83,126.2,88.0,2892.0,104.7,31.9,10.0,1.0,Lahore,31.5497,74.3436,0,10,2,8,2022,0,Summer,79.9,60.1,92.2,61.31666666666667,24.968999999999998
2022-08-10 01:00:00,28.0,92,0.0,973.3,2.3,39,136.4,95.0,2956.0,112.2,36.1,4.0,1.0,Lahore,31.5497,74.3436,1,10,2,8,2022,0,Summer,88.0,69.6,91.5,67.96666666666667,25.76
